6"DateTime","EventId","LogName","EventType","Level","Username","ProcessName","Message","AdditionalInfo","RecordId"
"2025/11/21 16:29:20","6008","System","Unexpected shutdown (previous shutdown was unexpected)","Error","N/A","N/A","The previous system shutdown at 1:01:13 PM on ‎11/‎21/‎2025 was unexpected.","","107756"
"2025/11/21 16:29:54","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","107915"
"2025/11/22 11:49:37","41","System","System rebooted without cleanly shutting down","Critical","N/A","N/A","The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly.","","108093"
"2025/11/22 11:49:47","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 11 seconds.","","108079"
"2025/11/22 11:49:47","6005","System","System startup (Event Log service started)","Information","N/A","N/A","The Event log service was started.","","108078"
"2025/11/22 11:49:47","6008","System","Unexpected shutdown (previous shutdown was unexpected)","Error","N/A","N/A","The previous system shutdown at 1:49:20 AM on ‎11/‎22/‎2025 was unexpected.","","108076"
"2025/11/22 11:50:03","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","108231"
"2025/11/22 12:00:00","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 624 seconds.","","108345"
"2025/11/22 15:05:04","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","108370"
"2025/11/22 15:05:06","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","108391"
"2025/11/22 15:05:06","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process C:\WINDOWS\system32\winlogon.exe (AIGENT-4090) has initiated the power off of computer AIGENT-4090 on behalf of user NT AUTHORITY\SYSTEM for the following reason: No title for this reason could be found  Reason Code: 0x500ff  Shutdown Type: power off  Comment:","Reason: , Comment: ","108390"
"2025/11/22 15:05:07","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","108394"
"2025/11/22 18:11:09","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","108413"
"2025/11/22 23:50:07","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","108523"
"2025/11/22 23:50:10","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","108543"
"2025/11/22 23:50:11","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","108546"
"2025/11/23 09:48:46","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","108563"
"2025/11/23 11:59:59","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 87025 seconds.","","108658"
"2025/11/23 12:00:00","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 87026 seconds.","","108659"
"2025/11/23 22:46:44","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","108750"
"2025/11/23 22:46:46","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","108770"
"2025/11/23 22:46:48","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","108775"
"2025/11/24 19:16:17","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 199602 seconds.","","108776"
"2025/11/24 19:19:39","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","108797"
"2025/11/24 22:38:46","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","108927"
"2025/11/25 06:44:28","41","System","System rebooted without cleanly shutting down","Critical","N/A","N/A","The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly.","","108981"
"2025/11/25 06:44:37","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 11 seconds.","","108970"
"2025/11/25 06:44:37","6005","System","System startup (Event Log service started)","Information","N/A","N/A","The Event log service was started.","","108966"
"2025/11/25 06:44:37","6008","System","Unexpected shutdown (previous shutdown was unexpected)","Error","N/A","N/A","The previous system shutdown at 10:20:53 PM on ‎11/‎24/‎2025 was unexpected.","","108964"
"2025/11/25 06:44:52","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","109113"
"2025/11/25 20:09:22","41","System","System rebooted without cleanly shutting down","Critical","N/A","N/A","The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly.","","109255"
"2025/11/25 20:09:31","6005","System","System startup (Event Log service started)","Information","N/A","N/A","The Event log service was started.","","109240"
"2025/11/25 20:09:31","6008","System","Unexpected shutdown (previous shutdown was unexpected)","Error","N/A","N/A","The previous system shutdown at 8:04:37 AM on ‎11/‎25/‎2025 was unexpected.","","109238"
"2025/11/25 20:09:31","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 10 seconds.","","109241"
"2025/11/25 20:09:51","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","109387"
"2025/11/26 19:27:06","41","System","System rebooted without cleanly shutting down","Critical","N/A","N/A","The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly.","","109542"
"2025/11/26 19:27:15","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 11 seconds.","","109528"
"2025/11/26 19:27:15","6008","System","Unexpected shutdown (previous shutdown was unexpected)","Error","N/A","N/A","The previous system shutdown at 9:29:31 PM on ‎11/‎25/‎2025 was unexpected.","","109525"
"2025/11/26 19:27:15","6005","System","System startup (Event Log service started)","Information","N/A","N/A","The Event log service was started.","","109527"
"2025/11/26 19:31:01","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","109677"
"2025/11/27 17:29:16","41","System","System rebooted without cleanly shutting down","Critical","N/A","N/A","The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly.","","109837"
"2025/11/27 17:29:25","6005","System","System startup (Event Log service started)","Information","N/A","N/A","The Event log service was started.","","109822"
"2025/11/27 17:29:25","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 10 seconds.","","109823"
"2025/11/27 17:29:25","6008","System","Unexpected shutdown (previous shutdown was unexpected)","Error","N/A","N/A","The previous system shutdown at 8:47:15 PM on ‎11/‎26/‎2025 was unexpected.","","109820"
"2025/11/27 17:32:13","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","109973"
"2025/11/28 06:51:56","41","System","System rebooted without cleanly shutting down","Critical","N/A","N/A","The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly.","","110208"
"2025/11/28 06:52:06","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 11 seconds.","","110194"
"2025/11/28 06:52:06","6008","System","Unexpected shutdown (previous shutdown was unexpected)","Error","N/A","N/A","The previous system shutdown at 10:49:25 PM on ‎11/‎27/‎2025 was unexpected.","","110191"
