datetime|timestamp|message|author|hash
2025-06-16 13:41:00 +0200|1750074060|UI: Frontend fixes for upload progress|Pieter Kuppens|7b1605bb2bb79a67c5d12bcb956332623567bf00
2025-06-17 11:17:53 +0200|1750151873|docs: add high-level requirements and planning|Pieter Kuppens|7c024664f9072f7d2a766e8c73edb7c8dbd1230c
2025-06-17 13:36:40 +0200|1750160200|Merge branch 'main' of https://github.com/pkuppens/on_prem_rag|Pieter Kuppens|bb30ccf22dd616432f5f46313dfdbebdaeddd0fe
2025-06-18 09:21:38 +0200|1750231298|DDD for agents|Pieter Kuppens|d261b46b54c840cda20f348e3e773ba4566c1290
2025-06-18 10:15:58 +0200|1750234558|docs: introduce MCP architecture|Pieter Kuppens|6c02e12bea066a51f4c65d29b1ca70ac4ae1d073
2025-06-18 10:42:35 +0200|1750236155|Merge pull request #36 from pkuppens/codex/update-documentation-for-model-context-protocol|Pieter Kuppens|f337a28d3feb8b3c68f74b9e2502637d83ab781d
2025-06-19 20:01:57 +0200|1750356117|Add agents directory and shared guidance|Pieter Kuppens|e444b8f400aecb941cb30a5a45273c6e5432dd74
2025-06-19 20:02:28 +0200|1750356148|Merge pull request #37 from pkuppens/codex/organize-shared-rules-for-ai-assisted-coding|Pieter Kuppens|8e19f8c53190f0a2c1e52745b6de59c108581bfa
2025-06-20 12:29:42 +0200|1750415382|docs: expand DDD guidance with domain contexts|Pieter Kuppens|e202d4efe82fd552c9c5519969ebd0ca02c9c98e
2025-06-20 12:29:58 +0200|1750415398|Merge pull request #39 from pkuppens/codex/retrofit-repository-to-ddd-principles|Pieter Kuppens|44fb8049dc30038207eecb18875098ba46f28348
2025-06-21 09:05:51 +0200|1750489551|frontend: message when query results are empty|Pieter Kuppens|1cea853e49a52e79f354ac62f0c7195e6762c6f5
2025-06-21 09:37:59 +0200|1750491479|frontend: configurable API urls|Pieter Kuppens|eb35eb9b3e5f3d1d14eb459b5f49e689cff6ca00
2025-06-21 10:11:35 +0200|1750493495|logging: include filename as link in debug log|Pieter Kuppens|009ccd4b4d5fddadc1ad1f3604e1aeefd3db5cc7
2025-06-21 22:19:23 +0200|1750537163|bug: attempts at progress bar fixing|Pieter Kuppens|527046f326d43ecf42120c8b6f098e471441a8a2
2025-06-22 15:56:27 +0200|1750600587|docs: refine test strategy|Pieter Kuppens|09d0fce80133f98e98f887fb8cbdfd6a2695dcf8
2025-06-22 15:56:39 +0200|1750600599|Merge pull request #40 from pkuppens/codex/improve-testing-strategies-with-vibe-style|Pieter Kuppens|1efc45a4c768613a508ad78c4d6379728eeb2a48
2025-06-24 12:58:16 +0200|1750762696|Merge pull request #34 from pkuppens/codex/complete-document-uploading-and-embedding-workflow|Pieter Kuppens|89ee0e2a72453337162faa065d2515f1b90df6cc
2025-06-25 08:58:34 +0200|1750834714|fix: github action test failed on logger parameter|Pieter Kuppens|9d1576705d6131e74b5e44b194caab0705e1b3cb
2025-06-25 09:20:25 +0200|1750836025|docs: clarify progress notifier|Pieter Kuppens|7c7753a952eec566c630545037e8021334517583
2025-06-25 09:20:53 +0200|1750836053|Merge pull request #41 from pkuppens/codex/review-websocket-observer-pattern-implementation|Pieter Kuppens|de58c068a1814a24cea85eb0e5c950c14c4ef9db
2025-06-26 22:25:47 +0200|1750969547|fix: WebSocket behavior testing|Pieter Kuppens|5019d47a4efda963375640ac74ff7d6b723b86ec
2025-06-27 12:16:57 +0200|1751019417|refactoring of cursor rules|Pieter Kuppens|e0f055fed03fb87a4169dcfa8dc21e6325bca262
2025-06-29 09:06:34 +0200|1751180794|chore: clean up pdf_embedding notebook|Pieter Kuppens|168b80004c99dfbc12c707f3d63906de49672323
2025-06-29 09:37:31 +0200|1751182651|fix: more PDFs: unicode hashing|Pieter Kuppens|3c6e65dec4f0947186b4d809dfff7f724048df18
2025-06-29 09:54:02 +0200|1751183642|fix: skip node chunking for nodes that do not seem to have text|Pieter Kuppens|0883e0c19d285ff8b3cd19e6efcea6be00ad3e1f
2025-06-29 10:10:00 +0200|1751184600|docs: let gemini-cli read and describe the project, and suggest DDD refactoring for maintainability|Pieter Kuppens|c7be8571e48f764c7804fa050a4bbcb89b74aaeb
2025-07-01 09:45:31 +0200|1751355931|UI: Make App full browser width|Pieter Kuppens|fe24752ef359c82d1fa86ce43110bd83e016edb1
2025-07-01 10:14:45 +0200|1751357685|UI: Warnings on backend not running at :8000|Pieter Kuppens|ef7bbd011303b51ef092a89b4da8b5d135b8676d
2025-07-01 10:29:18 +0200|1751358558|UI: fix preload pdf worker for previews|Pieter Kuppens|60c02a14c7efa533854a19eae101626f0a2ba2dd
2025-07-02 10:04:10 +0200|1751443450|fix: test embedding edge cases|Pieter Kuppens|6d5989b5e1a98f1899ac74a0f1561622a01dc48f
2025-07-02 14:49:48 +0200|1751460588|docs: VIBE coding styles|Pieter Kuppens|079a5dea318327df59fc9f7bc0a873a213f3c888
2025-07-03 07:14:39 +0200|1751519679|test: working example of progress bar with dummy progress|Pieter Kuppens|ed0477985f10714618c1ee1e8034f5b8fd0ea8a8
2025-07-03 08:08:04 +0200|1751522884|chore: requirements capture rule|Pieter Kuppens|2c73d7ff7c525e9f54d776a08bc1fe96e3402977
2025-07-03 08:29:38 +0200|1751524178|chore: relocate files that ended up in root|Pieter Kuppens|cb31ef00044ee25f38a90bee163b4eb9afb952e7
2025-07-03 09:46:01 +0200|1751528761|fix: now progress up to 57% (chunking?!), not yet embedding|Pieter Kuppens|850a13a52d530ea1b3a8a3e93e86785f8b701985
2025-07-03 09:46:59 +0200|1751528819|fix: embedding now also reports progress|Pieter Kuppens|3c0b9cd51dc638b5ba981c1d0818a3e70833dce3
2025-07-03 09:48:26 +0200|1751528906|Merge pull request #42 from pkuppens/feature/dummy_background_process|Pieter Kuppens|7df58f6bdaf01df79cd9647004e3ea33c5896f05
2025-07-05 13:12:27 +0200|1751713947|temp commit for refactorings|Pieter Kuppens|2cd868076c5613f170519389453904a35e0314e6
2025-07-05 13:36:11 +0200|1751715371| feat(refactor): implement modular agent and task architecture|Pieter Kuppens|e52eefcccde840d3469dba697b3f14537e56c803
2025-07-05 14:01:11 +0200|1751716871|chore: git attributes for Unix script files|Pieter Kuppens|0e14fa867cd061a10f40ca0d4f2a6eeee08fc1e4
2025-07-05 15:44:45 +0200|1751723085|chore: work towards refactor success demo|Pieter Kuppens|5358c08054b5761dbb38426bee95374e68b92f6b
2025-07-05 21:53:25 +0200|1751745205|fix: clean up some confusing logging|Pieter Kuppens|3d8eebab96271864e11be28f76c0f82fa5f8b6ee
2025-07-05 21:57:53 +0200|1751745473|Merge pull request #43 from pkuppens/feature/dummy_background_process|Pieter Kuppens|fba2a3204925ae8d63e14d85a6620ded7ee1d6ea
2025-07-07 12:01:13 +0200|1751882473|fix: failing test detected by github actions|Pieter Kuppens|eac74c3110a520bb634c3115f23c14f8a20ae510
2025-07-08 10:17:21 +0200|1751962641|docs: Context7 external documentation API MCP description.|Pieter Kuppens|36917b9e2fd9e452114bfc687779b8ceafb88753
2025-07-11 09:40:39 +0200|1752219639|feat: health check granularity for LLM, API, Database separately|Pieter Kuppens|a0a58167adb812938e2944552c437de421ffc2c5
2025-07-11 13:50:50 +0200|1752234650|test fix|Pieter Kuppens|e5b849849a16381ae3267c7a400a3c79e8d5e669
2025-08-14 10:09:23 +0200|1755158963|collect initial data and plan for WBSO retrofit|Pieter Kuppens|c448ab9e3126440bd65438de3b9e5cffe10adef3
2025-08-14 10:40:48 +0200|1755160848|Adjust hours retrofit for solo developer effort|Pieter Kuppens|a9db38c0133233d5f0f380284acb0f4b59a90563
2025-08-14 11:18:37 +0200|1755163117|Add PDF project form to the repo, for hours registration sub-project|Pieter Kuppens|0b4d530df26c5c04afb6721939f2eab841c27535
2025-08-14 13:12:47 +0200|1755169967|Add checkboxes to project plan for completeness checks|Pieter Kuppens|739ea552fa8c9866855e5c6edc2d60a2804241d5
2025-08-15 11:03:32 +0200|1755248612|Create list of repos under WBSO activities|Pieter Kuppens|4dca5aa123e671422030f8950d472a682cd16fea
2025-08-15 11:11:53 +0200|1755249113|WBSO-repo relevance determination|Pieter Kuppens|7ee6e3d491b1dc6d3253f290c0dec3fd103d30eb
2025-08-15 13:24:32 +0200|1755257072|Update hour registration plan with cloning relevant repos|Pieter Kuppens|ee25d77da7d282b9a3a0021b7d90cb5cdee95a5b
2025-08-15 13:33:13 +0200|1755257593|Complete all WBSO repo cloning and updating|Pieter Kuppens|2c6ea6bc7b4c3f11b968dc8aa4c685ed257ee85d
